Yo' Mama is so stupid[COMMA] she thought a ribbed condom was soul food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] the last time she had a hot meal was when a rich man farted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] she uses a mattress for a maxipad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] she rolls her own tampons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so hairy[COMMA] she has to part the hair on her butt to go to the bathroom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so skanky[COMMA] her crabs ride dune buggies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] her vagina's in the Axis of Evil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is like a hockey player[COMMA] she doesn't change her pad for three periods.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] Red Lobster kicked her out for bringing her own crabs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] her crabs use her tampon string as a getaway rope.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] I asked what was for dinner[COMMA] she spread her legs and said[COMMA] [QUOTE]Tuna surprise.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] when she farts[COMMA] it comes out at the ankles of her tight-ass jeans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] her farts are classified as biological weapons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo mama's so fat[COMMA] Godzilla tried to f**k her and fell in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so dumb[COMMA] if her brains were farts[COMMA] there wouldn't be enough to stink.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] she uses bacon as bandages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] when I asked what was for dinner[COMMA] she took off her shoe and said[COMMA] [QUOTE]Corns.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] the back of her neck looks like a package of hot dogs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so uptight[COMMA] when she farts[COMMA] only dogs can hear it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] when she picks a booger[COMMA] she yells[COMMA] [QUOTE]Clap your hands and stomp your feet[COMMA] praise the Lord[COMMA] we got meat![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama's breath is so nasty[COMMA] when she burps[COMMA] her teeth shiver.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] the National Weather Agency assigns names to her farts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] she bit off your daddy's toe 'cause she saw a corn on it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so skinny[COMMA] she uses dental floss for toilet paper.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so dirty[COMMA] roaches check into her laundry basket[COMMA] but they don't check out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] when I stepped on a cockroach crawling across her floor[COMMA] she said[COMMA] [QUOTE]Now what do we do for supper?[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] when she farts[COMMA] her holey underwear whistles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] when I asked where her bathroom was[COMMA] she said[COMMA] [QUOTE]Fourth bottle from the left.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so ugly[COMMA] when she walked past the toilet[COMMA] it flushed itself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] she hangs the toilet paper out to dry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stanky[COMMA] monkeys throw poop on her at the zoo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] she broke wind at a cookout and started a forest fire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so poor[COMMA] her bathroom consists of a tin can and a pile of leaves.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] she saw a [QUOTE]Wet Floor[QUOTE] sign and did what it said.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] simply bathing is part of her weight loss program.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so fat[COMMA] she tried to eat her chicken pox.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] she gave me an ear infection over the phone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] her flyswatter doubles as a spatula.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call a blonde with a dollar on her head?,A: All you can eat under a buck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A businessman was about to go on a long business trip[COMMA] and was worried that his wife would cheat on him while he was gone.,So to prevent this[COMMA] he visited the local sex shop in order to buy his wife a vibrator to keep her occupied in his absence.,After examining the products[COMMA] he hadn't found an appropriately amazing vibrator and asked the store clerk for help.,The store clerk recommended the [QUOTE]Voodoo D**k.[QUOTE] ,[QUOTE]How does it work?[QUOTE] asked the businessman.,The clerk unwrapped the Voodoo D**k from its ceremonial tiki box and said to it[COMMA] [QUOTE]Voodoo D**k that door.[QUOTE] The vibrator flew out of the box and attacked the door with such vigor that the door split in half.,[QUOTE]Fantastic[COMMA][QUOTE] said the man.,[QUOTE]I'll take it![QUOTE] ,He instructed his wife on how to use the Voodoo D**k and left on his business trip.,Soon[COMMA] his wife decided to try it out and said the magic words: [QUOTE]Voodoo D**k my p***y.[QUOTE] ,The Voodoo D**k flew out of the box and gave her orgasm after orgasm.,But soon it became too much[COMMA] and she couldn't figure out how to make it stop.,So she got into her car and began driving to the hospital[COMMA] swerving so much that she got pulled over by the police.,The policeman asked her why she was driving so recklessly and she explained to him that she had a Voodoo D**k inside her that wouldn't leave her alone.,The policeman looked at her skeptically and said[COMMA] [QUOTE]Voodoo D**k[COMMA] <i>my ass.</i>[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Stages of Sex:,1,House Sex - When you are newly married and have sex all over the house[COMMA] in every room.,2,Bedroom Sex - After you've been married for a while and you just have sex in the bedroom.,3,Hall Sex - After you've been married for many,years[COMMA] and you just pass each other in the hall and say[COMMA] [QUOTE]F**k you![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10) Your mom.,9) Piss in the wind.,8) Spit straight up.,7) [QUOTE]No[COMMA] officer[COMMA] we haven't been drinking...[QUOTE] ,6) Swallow.,5) Drop the soap.,4) Eat it if it smells.,3) Get drunk at a gay bar.,2) Play leapfrog with a unicorn.,1) Use Elmers' glue for a lubricant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call an abortion in Czechslovakia?,A cancelled Czech!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy walks into a store., He goes up to the clerk and holds up his hand., In his hand he's holding a big pile of crap., He looks at the clerk with the biggest expression of relief and says[COMMA] ''Whew[COMMA] that was close., Look what I almost stepped in.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A few days before his proctological exam[COMMA] a one eyed man accidentally ,swallowed his glass eye.,He was worried for a while[COMMA] but there were no,ill effects[COMMA] so he forgot about it.,Once he was in the doctor's office[COMMA] the man followed instructions[COMMA] ,undressed[COMMA] and bent over.,The first thing the proctologist saw when he ,looked up the man's arse was that eye staring right back at him.,[QUOTE]You know[COMMA] [QUOTE] said the doctor[COMMA] [QUOTE]you really have to learn to trust me.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did you hear about the man who drank 5 gallons of tea?,He drowned in his teepee!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's green and red[COMMA] and goes 100 mph?,A frog in a blender!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you buy a dead baby for its birthday?,A dead puppy!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call the sweat on your balls after having sex with your cousin?,A: Relative humidity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once upon a time there were these two bums walking down the railroad tracks[COMMA] and the first bum[COMMA] Fred[COMMA] thought he smelled a nasty old smell.,He asked his companion[COMMA] Jeff[COMMA] ''Did you s**t your pants?'',''Hell no[COMMA]'' Jeff said.,They walked a few more miles and the smell got worse.,''Did you s**t your pants[COMMA] Jeff?'',''I swear to the God almighty I did not s**t my pants[COMMA]'' Jeff said.,So they walk three more miles and the smell gets just horrible.,Fred runs over and pulls down Jeff's pants and says[COMMA] ''I thought you said you didn't s**t your pants?!'',''I didn't.'' Jeff said.,''They're your pants.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One day in the city a bus driver was making his usual stops., At the first stop a woman came to the front of the bus to get off., She turned to the bus driver and said[COMMA] [QUOTE]I think I was just molested back there.[QUOTE],The bus driver looked at her and said[COMMA] [QUOTE]Not on my bus., You couldn't have been.[QUOTE],So[COMMA] he lets her off and drives on.,He comes to the next stop and another woman comes to the front to get off., She[COMMA] too[COMMA] looks at the bus driver and says[COMMA] [QUOTE]I think I was just molested back there.[QUOTE],Now the bus driver thinks that something has to be wrong[COMMA] to get two complaints like this in one day is just unheard of., He gets up out of his seat and goes to the back of the bus., To his surprise there is a bald guy crawling on the floor on his hands and knees.,The bus driver says[COMMA] [QUOTE]Sir[COMMA] what are you doing?[QUOTE],The man looks at him and says[COMMA] [QUOTE]I lost my toupee., I thought I found it twice[COMMA] but I lost it again.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If I wanted to hear from an a**hole I would fart.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What does Michael Jackson call a Tickle-Me-Elmo doll?,Bait!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[QUOTE]Where did you get those zacklies?[QUOTE],[QUOTE]Zacklies?[QUOTE],[QUOTE]Yeah[COMMA] your breath smells zacklie like your butt![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What is funnier than a zombie baby hanging from a ceiling fan?,Hitting it with a shovel when it comes around.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
